Title	Wikipedia Link	IMDB Link	IMDB ID	Mismatched IMDB	Rotten Tomatoes Link	Mismatched Rotten Tomatoes	Metacritic Link	Mismatched Metacritic	Box Office Mojo Link
JeruZalem	https://en.wikipedia.org/wiki/JeruZalem	http://www.imdb.com/title/tt4552524/	tt4552524	False	http://www.rottentomatoes.com/m/jeruzalem	False	http://www.metacritic.com/movie/jeruzalem/critic-reviews	False	https://www.boxofficemojo.com/title/tt4552524/
Tallulah	https://en.wikipedia.org/wiki/Tallulah_(film)	http://www.imdb.com/title/tt1639084/	tt1639084	False	http://www.rottentomatoes.com/m/tallulah	False	http://www.metacritic.com/movie/tallulah	False	https://www.boxofficemojo.com/title/tt1639084/
Lazer Team	https://en.wikipedia.org/wiki/Lazer_Team	http://www.imdb.com/title/tt3864024/	tt3864024	False	http://www.rottentomatoes.com/m/lazer_team	False	http://www.metacritic.com/movie/lazer-team	False	https://www.boxofficemojo.com/title/tt3864024/
The Witch	https://en.wikipedia.org/wiki/The_Witch_(2015_film)	http://www.imdb.com/title/tt4263482/	tt4263482	False	http://www.rottentomatoes.com/m/the_witch_2016	False	http://www.metacritic.com/movie/the-witch	False	https://www.boxofficemojo.com/title/tt4263482/
Fifty Shades of Black	https://en.wikipedia.org/wiki/Fifty_Shades_of_Black	http://www.imdb.com/title/tt4667094/	tt4667094	False	http://www.rottentomatoes.com/m/fifty_shades_of_black	False	http://www.metacritic.com/movie/fifty-shades-of-black	False	https://www.boxofficemojo.com/title/tt4667094/
The Finest Hours	https://en.wikipedia.org/wiki/The_Finest_Hours_(2016_film)	http://www.imdb.com/title/tt2025690/	tt2025690	False	http://www.rottentomatoes.com/m/the_finest_hours	False	http://www.metacritic.com/movie/the-finest-hours	False	https://www.boxofficemojo.com/title/tt2025690/
Jane Got a Gun	https://en.wikipedia.org/wiki/Jane_Got_a_Gun	http://www.imdb.com/title/tt2140037/	tt2140037	False	http://www.rottentomatoes.com/m/jane_got_a_gun/	False	http://www.metacritic.com/movie/jane-got-a-gun	False	https://www.boxofficemojo.com/title/tt2140037/
The Choice	https://en.wikipedia.org/wiki/The_Choice_(2016_film)	http://www.imdb.com/title/tt3797868/	tt3797868	False	http://www.rottentomatoes.com/m/the_choice	False	http://www.metacritic.com/movie/the-choice	False	https://www.boxofficemojo.com/title/tt3797868/
Dad's Army	https://en.wikipedia.org/wiki/Dad%27s_Army_(2016_film)	http://www.imdb.com/title/tt4104054/	tt4104054	False	http://www.rottentomatoes.com/m/dads_army	False	http://www.metacritic.com/movie/dads-army	False	https://www.boxofficemojo.com/title/tt4104054/
Hail, Caesar!	https://en.wikipedia.org/wiki/Hail,_Caesar!	http://www.imdb.com/title/tt0475290/	tt0475290	False	http://www.rottentomatoes.com/m/hail_caesar_2016/	False	http://www.metacritic.com/movie/hail-caesar!	False	https://www.boxofficemojo.com/title/tt0475290/
Misconduct	https://en.wikipedia.org/wiki/Misconduct_(film)	http://www.imdb.com/title/tt3658772/	tt3658772	False	http://www.rottentomatoes.com/m/misconduct	False	http://www.metacritic.com/movie/misconduct	False	https://www.boxofficemojo.com/title/tt3658772/
Pride and Prejudice and Zombies	https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film)	http://www.imdb.com/title/tt1374989/	tt1374989	False	http://www.rottentomatoes.com/m/pride_and_prejudice_and_zombies	False	http://www.metacritic.com/movie/pride-and-prejudice-and-zombies	False	https://www.boxofficemojo.com/title/tt1374989/
Deadpool	https://en.wikipedia.org/wiki/Deadpool_(film)	http://www.imdb.com/title/tt1431045/	tt1431045	False	http://www.rottentomatoes.com/m/deadpool/	False	http://www.metacritic.com/movie/deadpool	False	https://www.boxofficemojo.com/title/tt1431045/
The Mermaid	https://en.wikipedia.org/wiki/The_Mermaid_(2016_film)	http://www.imdb.com/title/tt4701660/	tt4701660	False	http://www.rottentomatoes.com/m/mei_ren_yu	False	http://www.metacritic.com/movie/the-mermaid	False	https://www.boxofficemojo.com/title/tt4701660/
Zootopia	https://en.wikipedia.org/wiki/Zootopia	http://www.imdb.com/title/tt2948356/	tt2948356	False	http://www.rottentomatoes.com/m/zootopia	False	http://www.metacritic.com/movie/zootopia	False	https://www.boxofficemojo.com/title/tt2948356/
How to Be Single	https://en.wikipedia.org/wiki/How_to_Be_Single	http://www.imdb.com/title/tt1292566/	tt1292566	False	http://www.rottentomatoes.com/m/how_to_be_single_2016	False	http://www.metacritic.com/movie/how-to-be-single	False	https://www.boxofficemojo.com/title/tt1292566/
Midnight Special	https://en.wikipedia.org/wiki/Midnight_Special_(film)	http://www.imdb.com/title/tt2649554/	tt2649554	False	http://www.rottentomatoes.com/m/midnight_special_2015	False	http://www.metacritic.com/movie/midnight-special	False	https://www.boxofficemojo.com/title/tt2649554/
Zoolander 2	https://en.wikipedia.org/wiki/Zoolander_2	http://www.imdb.com/title/tt1608290/	tt1608290	False	http://www.rottentomatoes.com/m/zoolander_2	False	http://www.metacritic.com/movie/zoolander-2	False	https://www.boxofficemojo.com/title/tt1608290/
Risen	https://en.wikipedia.org/wiki/Risen_(2016_film)	http://www.imdb.com/title/tt3231054/	tt3231054	False	http://www.rottentomatoes.com/m/risen_2016	False	http://www.metacritic.com/movie/risen	False	https://www.boxofficemojo.com/title/tt3231054/
Triple 9	https://en.wikipedia.org/wiki/Triple_9	http://www.imdb.com/title/tt1712261/	tt1712261	False	http://www.rottentomatoes.com/m/triple_9	False	http://www.metacritic.com/movie/triple-9	False	https://www.boxofficemojo.com/title/tt1712261/
Race	https://en.wikipedia.org/wiki/Race_(2016_film)	http://www.imdb.com/title/tt3499096/	tt3499096	False	http://www.rottentomatoes.com/m/race_2016	False	http://www.metacritic.com/movie/race	False	https://www.boxofficemojo.com/title/tt3499096/
Miracles from Heaven	https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film)	http://www.imdb.com/title/tt4257926/	tt4257926	False	http://www.rottentomatoes.com/m/miracles_from_heaven/	False	http://www.metacritic.com/movie/miracles-from-heaven	False	https://www.boxofficemojo.com/title/tt4257926/
Grimsby	https://en.wikipedia.org/wiki/Grimsby_(film)	http://www.imdb.com/title/tt3381008/	tt3381008	False	http://www.rottentomatoes.com/m/the_brothers_grimsby	False	http://www.metacritic.com/movie/grimsby	False	https://www.boxofficemojo.com/title/tt3381008/
Gods of Egypt	https://en.wikipedia.org/wiki/Gods_of_Egypt_(film)	http://www.imdb.com/title/tt2404233/	tt2404233	False	http://www.rottentomatoes.com/m/gods_of_egypt	False	http://www.metacritic.com/movie/gods-of-egypt	False	https://www.boxofficemojo.com/title/tt2404233/
Crouching Tiger, Hidden Dragon: Sword of Destiny	https://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon:_Sword_of_Destiny	http://www.imdb.com/title/tt2652118/	tt2652118	False	http://www.rottentomatoes.com/m/crouching_tiger_hidden_dragon_sword_of_destiny_2016	False	http://www.metacritic.com/movie/crouching-tiger-hidden-dragon-sword-of-destiny	False	https://www.boxofficemojo.com/title/tt2652118/
Eddie the Eagle	https://en.wikipedia.org/wiki/Eddie_the_Eagle_(film)	http://www.imdb.com/title/tt1083452/	tt1083452	False	http://www.rottentomatoes.com/m/eddie_the_eagle	False	http://www.metacritic.com/movie/eddie-the-eagle	False	https://www.boxofficemojo.com/title/tt1083452/
Standoff	https://en.wikipedia.org/wiki/Standoff_(film)	http://www.imdb.com/title/tt3703908/	tt3703908	False	https://www.rottentomatoes.com/m/standoff_2016	False	http://www.metacritic.com/movie/standoff	False	https://www.boxofficemojo.com/title/tt3703908/
The Boy and the Beast	https://en.wikipedia.org/wiki/The_Boy_and_the_Beast	http://www.imdb.com/title/tt4272866/	tt4272866	False	http://www.rottentomatoes.com/m/the_boy_and_the_beast	False	http://www.metacritic.com/movie/the-boy-and-the-beast	False	https://www.boxofficemojo.com/title/tt4272866/
Cemetery of Splendour	https://en.wikipedia.org/wiki/Cemetery_of_Splendour	http://www.imdb.com/title/tt4074512/	tt4074512	False	http://www.rottentomatoes.com/m/cemetery_of_splendor	False	http://www.metacritic.com/movie/cemetery-of-splendor	False	https://www.boxofficemojo.com/title/tt4074512/
Knight of Cups	https://en.wikipedia.org/wiki/Knight_of_Cups_(film)	http://www.imdb.com/title/tt2101383/	tt2101383	False	http://www.rottentomatoes.com/m/knight_of_cups	False	http://www.metacritic.com/movie/knight-of-cups	False	https://www.boxofficemojo.com/title/tt2101383/
London Has Fallen	https://en.wikipedia.org/wiki/London_Has_Fallen	http://www.imdb.com/title/tt3300542/	tt3300542	False	http://www.rottentomatoes.com/m/london_has_fallen	False	http://www.metacritic.com/movie/london-has-fallen	False	https://www.boxofficemojo.com/title/tt3300542/
The Other Side of the Door	https://en.wikipedia.org/wiki/The_Other_Side_of_the_Door_(2016_film)	http://www.imdb.com/title/tt3702652/	tt3702652	False	http://www.rottentomatoes.com/m/the_other_side_of_the_door	False	http://www.metacritic.com/movie/the-other-side-of-the-door	False	https://www.boxofficemojo.com/title/tt3702652/
Road Games	https://en.wikipedia.org/wiki/Road_Games_(film)	http://www.imdb.com/title/tt2929652/	tt2929652	False	http://www.rottentomatoes.com/m/road_games_2015/	False	http://www.metacritic.com/movie/road-games	False	https://www.boxofficemojo.com/title/tt2929652/
The Wave	https://en.wikipedia.org/wiki/The_Wave_(2015_film)	http://www.imdb.com/title/tt3616916/	tt3616916	False	http://www.rottentomatoes.com/m/the_wave_2016	False	http://www.metacritic.com/movie/the-wave	False	https://www.boxofficemojo.com/title/tt3616916/
Whiskey Tango Foxtrot	https://en.wikipedia.org/wiki/Whiskey_Tango_Foxtrot_(film)	http://www.imdb.com/title/tt3553442/	tt3553442	False	http://www.rottentomatoes.com/m/whiskey_tango_foxtrot/	False	http://www.metacritic.com/movie/whiskey-tango-foxtrot	False	https://www.boxofficemojo.com/title/tt3553442/
10 Cloverfield Lane	https://en.wikipedia.org/wiki/10_Cloverfield_Lane	http://www.imdb.com/title/tt1179933/	tt1179933	False	http://www.rottentomatoes.com/m/10_cloverfield_lane	False	http://www.metacritic.com/movie/10-cloverfield-lane	False	https://www.boxofficemojo.com/title/tt1179933/
Everybody Wants Some!!	https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film)	http://www.imdb.com/title/tt2937696/	tt2937696	False	http://www.rottentomatoes.com/m/everybody_wants_some	False	http://www.metacritic.com/movie/everybody-wants-some!!	False	https://www.boxofficemojo.com/title/tt2937696/
The Perfect Match	https://en.wikipedia.org/wiki/The_Perfect_Match_(2016_film)	http://www.imdb.com/title/tt4871980/	tt4871980	False	http://www.rottentomatoes.com/m/the_perfect_match_2016/	False	http://www.metacritic.com/movie/the-perfect-match	False	https://www.boxofficemojo.com/title/tt4871980/
The Young Messiah	https://en.wikipedia.org/wiki/The_Young_Messiah	http://www.imdb.com/title/tt1002563/	tt1002563	False	http://www.rottentomatoes.com/m/the_young_messiah	False	http://www.metacritic.com/movie/the-young-messiah	False	https://www.boxofficemojo.com/title/tt1002563/
My Big Fat Greek Wedding 2	https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2	http://www.imdb.com/title/tt3760922/	tt3760922	False	http://www.rottentomatoes.com/m/my_big_fat_greek_wedding_2/	False	http://www.metacritic.com/movie/my-big-fat-greek-wedding-2	False	https://www.boxofficemojo.com/title/tt3760922/
The Bronze	https://en.wikipedia.org/wiki/The_Bronze_(film)	http://www.imdb.com/title/tt3859304/	tt3859304	False	http://www.rottentomatoes.com/m/the_bronze/	False	http://www.metacritic.com/movie/the-bronze	False	https://www.boxofficemojo.com/title/tt3859304/
The Divergent Series: Allegiant	https://en.wikipedia.org/wiki/The_Divergent_Series:_Allegiant	http://www.imdb.com/title/tt3410834/	tt3410834	False	http://www.rottentomatoes.com/m/the_divergent_series_allegiant/	False	http://www.metacritic.com/movie/the-divergent-series-allegiant	False	https://www.boxofficemojo.com/title/tt3410834/
Batman v Superman: Dawn of Justice	https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice	http://www.imdb.com/title/tt2975590/	tt2975590	False	http://www.rottentomatoes.com/m/batman_v_superman_dawn_of_justice	False	http://www.metacritic.com/movie/batman-v-superman-dawn-of-justice	False	https://www.boxofficemojo.com/title/tt2975590/
They're Watching	https://en.wikipedia.org/wiki/They%27re_Watching	http://www.imdb.com/title/tt3096858/	tt3096858	False	https://www.rottentomatoes.com/m/theyre_watching	False	http://www.metacritic.com/movie/theyre-watching	False	https://www.boxofficemojo.com/title/tt3096858/
The Huntsman: Winter's War	https://en.wikipedia.org/wiki/The_Huntsman:_Winter%27s_War	http://www.imdb.com/title/tt2381991/	tt2381991	False	http://www.rottentomatoes.com/m/the_huntsman_winters_war/	False	http://www.metacritic.com/movie/the-huntsman-winters-war	False	https://www.boxofficemojo.com/title/tt2381991/
God's Not Dead 2	https://en.wikipedia.org/wiki/God%27s_Not_Dead_2	http://www.imdb.com/title/tt4824308/	tt4824308	False	http://www.rottentomatoes.com/m/gods_not_dead_2	False	http://www.metacritic.com/movie/gods-not-dead-2	False	https://www.boxofficemojo.com/title/tt4824308/
Meet the Blacks	https://en.wikipedia.org/wiki/Meet_the_Blacks	http://www.imdb.com/title/tt4191580/	tt4191580	False	https://www.rottentomatoes.com/m/meet_the_blacks	False	http://www.metacritic.com/movie/meet-the-blacks	False	https://www.boxofficemojo.com/title/tt4191580/
The Jungle Book	https://en.wikipedia.org/wiki/The_Jungle_Book_(2016_film)	http://www.imdb.com/title/tt3040964/	tt3040964	False	http://www.rottentomatoes.com/m/the_jungle_book_2016/	False	http://www.metacritic.com/movie/the-jungle-book-2016	False	https://www.boxofficemojo.com/title/tt3040964/
Countdown	https://en.wikipedia.org/wiki/Countdown_(2016_film)	http://www.imdb.com/title/tt4872162/	tt4872162	False	https://www.rottentomatoes.com/m/countdown	False	http://www.metacritic.com/movie/countdown	False	https://www.boxofficemojo.com/title/tt4872162/
The Boss	https://en.wikipedia.org/wiki/The_Boss_(2016_film)	http://www.imdb.com/title/tt2702724/	tt2702724	False	http://www.rottentomatoes.com/m/the_boss_2016	False	http://www.metacritic.com/movie/the-boss	False	https://www.boxofficemojo.com/title/tt2702724/
Demolition	https://en.wikipedia.org/wiki/Demolition_(2015_film)	http://www.imdb.com/title/tt1172049/	tt1172049	False	http://www.rottentomatoes.com/m/demolition_2016	False	http://www.metacritic.com/movie/demolition	False	https://www.boxofficemojo.com/title/tt1172049/
Hardcore Henry	https://en.wikipedia.org/wiki/Hardcore_Henry	http://www.imdb.com/title/tt3072482/	tt3072482	False	http://www.rottentomatoes.com/m/771428881	False	http://www.metacritic.com/movie/hardcore-henry	False	https://www.boxofficemojo.com/title/tt3072482/
Hush	https://en.wikipedia.org/wiki/Hush_(2016_film)	http://www.imdb.com/title/tt5022702/	tt5022702	False	http://www.rottentomatoes.com/m/hush_2016	False	http://www.metacritic.com/movie/hush-2016	False	https://www.boxofficemojo.com/title/tt5022702/
Captain America: Civil War	https://en.wikipedia.org/wiki/Captain_America:_Civil_War	http://www.imdb.com/title/tt3498820/	tt3498820	False	http://www.rottentomatoes.com/m/captain_america_civil_war/	False	http://www.metacritic.com/movie/captain-america-civil-war	False	https://www.boxofficemojo.com/title/tt3498820/
Mother's Day	https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film)	http://www.imdb.com/title/tt4824302/	tt4824302	False	http://www.rottentomatoes.com/m/771422158	False	http://www.metacritic.com/movie/mothers-day-2016	False	https://www.boxofficemojo.com/title/tt4824302/
Barbershop: The Next Cut	https://en.wikipedia.org/wiki/Barbershop:_The_Next_Cut	http://www.imdb.com/title/tt3628584/	tt3628584	False	http://www.rottentomatoes.com/m/barbershop_the_next_cut_2016	False	http://www.metacritic.com/movie/barbershop-the-next-cut	False	https://www.boxofficemojo.com/title/tt3628584/
Criminal	https://en.wikipedia.org/wiki/Criminal_(2016_film)	http://www.imdb.com/title/tt3014866/	tt3014866	False	http://www.rottentomatoes.com/m/criminal_2016	False	http://www.metacritic.com/movie/criminal-2016	False	https://www.boxofficemojo.com/title/tt3014866/
Green Room	https://en.wikipedia.org/wiki/Green_Room_(film)	http://www.imdb.com/title/tt4062536/	tt4062536	False	http://www.rottentomatoes.com/m/green_room_2016	False	http://www.metacritic.com/movie/green-room	False	https://www.boxofficemojo.com/title/tt4062536/
Compadres	https://en.wikipedia.org/wiki/Compadres_(film)	http://www.imdb.com/title/tt3367294/	tt3367294	False	http://www.rottentomatoes.com/m/compadres_2016	False	http://www.metacritic.com/movie/compadres	False	https://www.boxofficemojo.com/title/tt3367294/
Elvis & Nixon	https://en.wikipedia.org/wiki/Elvis_%26_Nixon	http://www.imdb.com/title/tt2093991/	tt2093991	False	http://www.rottentomatoes.com/m/elvis_and_nixon_2016	False	http://www.metacritic.com/movie/elvis-nixon	False	https://www.boxofficemojo.com/title/tt2093991/
Florence Foster Jenkins	https://en.wikipedia.org/wiki/Florence_Foster_Jenkins_(film)	http://www.imdb.com/title/tt4136084/	tt4136084	False	http://www.rottentomatoes.com/m/florence_foster_jenkins_2016	False	http://www.metacritic.com/movie/florence-foster-jenkins	False	https://www.boxofficemojo.com/title/tt4136084/
Keanu	https://en.wikipedia.org/wiki/Keanu_(film)	http://www.imdb.com/title/tt4139124/	tt4139124	False	http://www.rottentomatoes.com/m/keanu_2016	False	http://www.metacritic.com/movie/keanu	False	https://www.boxofficemojo.com/title/tt4139124/
Ratchet & Clank	https://en.wikipedia.org/wiki/Ratchet_%26_Clank_(film)	http://www.imdb.com/title/tt2865120/	tt2865120	False	http://www.rottentomatoes.com/m/ratchet_and_clank	False	http://www.metacritic.com/movie/ratchet-clank	False	https://www.boxofficemojo.com/title/tt2865120/
The Angry Birds Movie	https://en.wikipedia.org/wiki/The_Angry_Birds_Movie	http://www.imdb.com/title/tt1985949/	tt1985949	False	http://www.rottentomatoes.com/m/the_angry_birds_movie	False	http://www.metacritic.com/movie/the-angry-birds-movie	False	https://www.boxofficemojo.com/title/tt1985949/
X-Men: Apocalypse	https://en.wikipedia.org/wiki/X-Men:_Apocalypse	http://www.imdb.com/title/tt3385516/	tt3385516	False	http://www.rottentomatoes.com/m/x_men_apocalypse	False	http://www.metacritic.com/movie/x-men-apocalypse	False	https://www.boxofficemojo.com/title/tt3385516/
Alice Through the Looking Glass	https://en.wikipedia.org/wiki/Alice_Through_the_Looking_Glass_(2016_film)	http://www.imdb.com/title/tt2567026/	tt2567026	False	http://www.rottentomatoes.com/m/alice_in_wonderland_through_the_looking_glass	False	http://www.metacritic.com/movie/alice-in-wonderland-2	False	https://www.boxofficemojo.com/title/tt2567026/
Caf̩ Society	https://en.wikipedia.org/wiki/Caf%C3%A9_Society_(2016_film)	http://www.imdb.com/title/tt4513674/	tt4513674	False	http://www.rottentomatoes.com/m/Cafe_Society_2016	False	http://www.metacritic.com/movie/cafe-society	False	https://www.boxofficemojo.com/title/tt4513674/
The Darkness	https://en.wikipedia.org/wiki/The_Darkness_(film)	http://www.imdb.com/title/tt1878841/	tt1878841	False	http://www.rottentomatoes.com/m/the_darkness	False	http://www.metacritic.com/movie/the-darkness	False	https://www.boxofficemojo.com/title/tt1878841/
Last Days in the Desert	https://en.wikipedia.org/wiki/Last_Days_in_the_Desert	http://www.imdb.com/title/tt3513054/	tt3513054	False	http://www.rottentomatoes.com/m/last_days_in_the_desert	False	http://www.metacritic.com/movie/last-days-in-the-desert	False	https://www.boxofficemojo.com/title/tt3513054/
Love & Friendship	https://en.wikipedia.org/wiki/Love_%26_Friendship	http://www.imdb.com/title/tt3068194/	tt3068194	False	http://www.rottentomatoes.com/m/love_and_friendship	False	http://www.metacritic.com/movie/love-friendship	False	https://www.boxofficemojo.com/title/tt3068194/
Money Monster	https://en.wikipedia.org/wiki/Money_Monster	http://www.imdb.com/title/tt2241351/	tt2241351	False	http://www.rottentomatoes.com/m/money_monster	False	http://www.metacritic.com/movie/money-monster	False	https://www.boxofficemojo.com/title/tt2241351/
The Nice Guys	https://en.wikipedia.org/wiki/The_Nice_Guys	http://www.imdb.com/title/tt3799694/	tt3799694	False	http://www.rottentomatoes.com/m/the_nice_guys/	False	http://www.metacritic.com/movie/the-nice-guys	False	https://www.boxofficemojo.com/title/tt3799694/
Maggie's Plan	https://en.wikipedia.org/wiki/Maggie%27s_Plan	http://www.imdb.com/title/tt3471098/	tt3471098	False	http://www.rottentomatoes.com/m/maggies_plan_2016/	False	http://www.metacritic.com/movie/maggies-plan	False	https://www.boxofficemojo.com/title/tt3471098/
Neighbors 2: Sorority Rising	https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising	http://www.imdb.com/title/tt4438848/	tt4438848	False	http://www.rottentomatoes.com/m/neighbors_2_sorority_rising	False	http://www.metacritic.com/movie/neighbors-2	False	https://www.boxofficemojo.com/title/tt4438848/
The Neon Demon	https://en.wikipedia.org/wiki/The_Neon_Demon	http://www.imdb.com/title/tt1974419/	tt1974419	False	http://www.rottentomatoes.com/m/the_neon_demon	False	http://www.metacritic.com/movie/the-neon-demon	False	https://www.boxofficemojo.com/title/tt1974419/
Teenage Mutant Ninja Turtles: Out of the Shadows	https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles:_Out_of_the_Shadows	http://www.imdb.com/title/tt3949660/	tt3949660	False	http://www.rottentomatoes.com/m/teenage_mutant_ninja_turtles_out_of_the_shadows	False	http://www.metacritic.com/movie/teenage-mutant-ninja-turtles-2	False	https://www.boxofficemojo.com/title/tt3949660/
Me Before You	https://en.wikipedia.org/wiki/Me_Before_You_(film)	http://www.imdb.com/title/tt2674426/	tt2674426	False	http://www.rottentomatoes.com/m/me_before_you	False	http://www.metacritic.com/movie/me-before-you	False	https://www.boxofficemojo.com/title/tt2674426/
Popstar: Never Stop Never Stopping	https://en.wikipedia.org/wiki/Popstar:_Never_Stop_Never_Stopping	http://www.imdb.com/title/tt3960412/	tt3960412	False	http://www.rottentomatoes.com/m/popstar_never_stop_never_stopping	False	http://www.metacritic.com/movie/popstar-never-stop-never-stopping	False	https://www.boxofficemojo.com/title/tt3960412/
Now You See Me 2	https://en.wikipedia.org/wiki/Now_You_See_Me_2	http://www.imdb.com/title/tt3110958/	tt3110958	False	http://www.rottentomatoes.com/m/now_you_see_me_2	False	http://www.metacritic.com/movie/now-you-see-me-2	False	https://www.boxofficemojo.com/title/tt3110958/
The Conjuring 2	https://en.wikipedia.org/wiki/The_Conjuring_2	http://www.imdb.com/title/tt3065204/	tt3065204	False	http://www.rottentomatoes.com/m/the_conjuring_2	False	http://www.metacritic.com/movie/the-conjuring-2	False	https://www.boxofficemojo.com/title/tt3065204/
Finding Dory	https://en.wikipedia.org/wiki/Finding_Dory	http://www.imdb.com/title/tt2277860/	tt2277860	False	http://www.rottentomatoes.com/m/finding_dory	False	http://www.metacritic.com/movie/finding-dory	False	https://www.boxofficemojo.com/title/tt2277860/
Central Intelligence	https://en.wikipedia.org/wiki/Central_Intelligence	http://www.imdb.com/title/tt1489889/	tt1489889	False	http://www.rottentomatoes.com/m/central_intelligence/	False	http://www.metacritic.com/movie/central-intelligence	False	https://www.boxofficemojo.com/title/tt1489889/
Genius	https://en.wikipedia.org/wiki/Genius_(2016_film)	http://www.imdb.com/title/tt1703957/	tt1703957	False	http://www.rottentomatoes.com/m/genius_2016	False	http://www.metacritic.com/movie/genius	False	https://www.boxofficemojo.com/title/tt1703957/
Warcraft	https://en.wikipedia.org/wiki/Warcraft_(film)	http://www.imdb.com/title/tt0803096/	tt0803096	False	http://www.rottentomatoes.com/m/warcraft	False	http://www.metacritic.com/movie/warcraft	False	https://www.boxofficemojo.com/title/tt0803096/
Rock Dog	https://en.wikipedia.org/wiki/Rock_Dog	http://www.imdb.com/title/tt2822672/	tt2822672	False	http://www.rottentomatoes.com/m/rock_dog/	False	http://www.metacritic.com/movie/rock-dog	False	https://www.boxofficemojo.com/title/tt2822672/
Free State of Jones	https://en.wikipedia.org/wiki/Free_State_of_Jones_(film)	http://www.imdb.com/title/tt1124037/	tt1124037	False	http://www.rottentomatoes.com/m/free_state_of_jones	False	http://www.metacritic.com/movie/free-state-of-jones	False	https://www.boxofficemojo.com/title/tt1124037/
The Secret Life of Pets	https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets	http://www.imdb.com/title/tt2709768/	tt2709768	False	http://www.rottentomatoes.com/m/the_secret_life_of_pets	False	http://www.metacritic.com/movie/the-secret-life-of-pets	False	https://www.boxofficemojo.com/title/tt2709768/
