Title	Wikipedia Link	IMDB Link	IMDB ID	Mismatched IMDB	Rotten Tomatoes Link	Mismatched Rotten Tomatoes	Metacritic Link	Mismatched Metacritic	Box Office Mojo Link
Ex Machina	https://en.wikipedia.org/wiki/Ex_Machina_(film)	http://www.imdb.com/title/tt0470752/	tt0470752	False	http://www.rottentomatoes.com/m/ex_machina	False	http://www.metacritic.com/movie/ex-machina	False	https://www.boxofficemojo.com/title/tt0470752/
The Summer of SangailÄ—	https://en.wikipedia.org/wiki/The_Summer_of_Sangail%C4%97	http://www.imdb.com/title/tt2994832/	tt2994832	False	https://www.rottentomatoes.com/m/the_summer_of_sangaile	False	http://www.metacritic.com/movie/the-summer-of-sangaile	False	https://www.boxofficemojo.com/title/tt2994832/
Against the Sun	https://en.wikipedia.org/wiki/Against_the_Sun	http://www.imdb.com/title/tt2557276/	tt2557276	False	http://www.rottentomatoes.com/m/against_the_sun	False	http://www.metacritic.com/movie/against-the-sun	False	https://www.boxofficemojo.com/title/tt2557276/
Black Sea	https://en.wikipedia.org/wiki/Black_Sea_(film)	http://www.imdb.com/title/tt2261331/	tt2261331	False	http://www.rottentomatoes.com/m/black_sea	False	http://www.metacritic.com/movie/black-sea	False	https://www.boxofficemojo.com/title/tt2261331/
The Boy Next Door	https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film)	http://www.imdb.com/title/tt3181822/	tt3181822	False	http://www.rottentomatoes.com/m/the_boy_next_door_2015	False	http://www.metacritic.com/movie/the-boy-next-door	False	https://www.boxofficemojo.com/title/tt3181822/
Cake	https://en.wikipedia.org/wiki/Cake_(2014_film)	http://www.imdb.com/title/tt3442006/	tt3442006	False	http://www.rottentomatoes.com/m/cake_2015	False	http://www.metacritic.com/movie/cake	False	https://www.boxofficemojo.com/title/tt3442006/
The D Train	https://en.wikipedia.org/wiki/The_D_Train	http://www.imdb.com/title/tt2690138/	tt2690138	False	http://www.rottentomatoes.com/m/771413608/	False	http://www.metacritic.com/movie/the-d-train	False	https://www.boxofficemojo.com/title/tt2690138/
The End of the Tour	https://en.wikipedia.org/wiki/The_End_of_the_Tour	http://www.imdb.com/title/tt3416744/	tt3416744	False	http://www.rottentomatoes.com/m/the_end_of_the_tour	False	http://www.metacritic.com/movie/the-end-of-the-tour	False	https://www.boxofficemojo.com/title/tt3416744/
Knock Knock	https://en.wikipedia.org/wiki/Knock_Knock_(2015_film)	http://www.imdb.com/title/tt3605418/	tt3605418	False	http://www.rottentomatoes.com/m/771412068	False	http://www.metacritic.com/movie/knock-knock	False	https://www.boxofficemojo.com/title/tt3605418/
Mommy	https://en.wikipedia.org/wiki/Mommy_(2014_film)	http://www.imdb.com/title/tt3612616/	tt3612616	False	http://www.rottentomatoes.com/m/mommy_2015	False	http://www.metacritic.com/movie/mommy	False	https://www.boxofficemojo.com/title/tt3612616/
Mortdecai	https://en.wikipedia.org/wiki/Mortdecai_(film)	http://www.imdb.com/title/tt3045616/	tt3045616	False	http://www.rottentomatoes.com/m/mortdecai	False	http://www.metacritic.com/movie/mortdecai	False	https://www.boxofficemojo.com/title/tt3045616/
Red Army	https://en.wikipedia.org/wiki/Red_Army_(film)	http://www.imdb.com/title/tt3264102/	tt3264102	False	http://www.rottentomatoes.com/m/red_army_2015	False	http://www.metacritic.com/movie/red-army	False	https://www.boxofficemojo.com/title/tt3264102/
Strange Magic	https://en.wikipedia.org/wiki/Strange_Magic_(film)	http://www.imdb.com/title/tt4191054/	tt4191054	False	http://www.rottentomatoes.com/m/strange_magic	False	http://www.metacritic.com/movie/strange-magic	False	https://www.boxofficemojo.com/title/tt4191054/
Tangerine	https://en.wikipedia.org/wiki/Tangerine_(film)	http://www.imdb.com/title/tt3824458/	tt3824458	False	http://www.rottentomatoes.com/m/tangerine_2015	False	http://www.metacritic.com/movie/tangerine	False	https://www.boxofficemojo.com/title/tt3824458/
A Walk in the Woods	https://en.wikipedia.org/wiki/A_Walk_in_the_Woods_(film)	http://www.imdb.com/title/tt1178665/	tt1178665	False	http://www.rottentomatoes.com/m/a_walk_in_the_woods_2015/	False	http://www.metacritic.com/movie/a-walk-in-the-woods	False	https://www.boxofficemojo.com/title/tt1178665/
Dope	https://en.wikipedia.org/wiki/Dope_(2015_film)	http://www.imdb.com/title/tt3850214/	tt3850214	False	http://www.rottentomatoes.com/m/dope_2015/	False	http://www.metacritic.com/movie/dope	False	https://www.boxofficemojo.com/title/tt3850214/
Mississippi Grind	https://en.wikipedia.org/wiki/Mississippi_Grind	http://www.imdb.com/title/tt2349144/	tt2349144	False	http://www.rottentomatoes.com/m/mississippi_grind/	False	http://www.metacritic.com/movie/mississippi-grind	False	https://www.boxofficemojo.com/title/tt2349144/
Mistress America	https://en.wikipedia.org/wiki/Mistress_America	http://www.imdb.com/title/tt2872462/	tt2872462	False	http://www.rottentomatoes.com/m/mistress_america	False	http://www.metacritic.com/movie/mistress-america	False	https://www.boxofficemojo.com/title/tt2872462/
Shaun the Sheep Movie	https://en.wikipedia.org/wiki/Shaun_the_Sheep_Movie	http://www.imdb.com/title/tt2872750/	tt2872750	False	http://www.rottentomatoes.com/m/shaun_the_sheep_movie	False	http://www.metacritic.com/movie/shaun-the-sheep-movie	False	https://www.boxofficemojo.com/title/tt2872750/
Sleeping with Other People	https://en.wikipedia.org/wiki/Sleeping_with_Other_People	http://www.imdb.com/title/tt3165612/	tt3165612	False	http://www.rottentomatoes.com/m/sleeping_with_other_people	False	http://www.metacritic.com/movie/sleeping-with-other-people	False	https://www.boxofficemojo.com/title/tt3165612/
Slow West	https://en.wikipedia.org/wiki/Slow_West	http://www.imdb.com/title/tt3205376/	tt3205376	False	http://www.rottentomatoes.com/m/slow_west_2015	False	http://www.metacritic.com/movie/slow-west	False	https://www.boxofficemojo.com/title/tt3205376/
Z for Zachariah	https://en.wikipedia.org/wiki/Z_for_Zachariah_(film)	http://www.imdb.com/title/tt1598642/	tt1598642	False	http://www.rottentomatoes.com/m/z_for_zachariah/	False	http://www.metacritic.com/movie/z-for-zachariah	False	https://www.boxofficemojo.com/title/tt1598642/
The Hallow	https://en.wikipedia.org/wiki/The_Hallow	http://www.imdb.com/title/tt2474976/	tt2474976	False	http://www.rottentomatoes.com/m/the_woods_2015	False	http://www.metacritic.com/movie/the-hallow	False	https://www.boxofficemojo.com/title/tt2474976/
Me and Earl and the Dying Girl	https://en.wikipedia.org/wiki/Me_and_Earl_and_the_Dying_Girl_(film)	http://www.imdb.com/title/tt2582496/	tt2582496	False	http://www.rottentomatoes.com/m/me_and_earl_and_the_dying_girl	False	http://www.metacritic.com/movie/me-and-earl-and-the-dying-girl	False	https://www.boxofficemojo.com/title/tt2582496/
The Second Mother	https://en.wikipedia.org/wiki/The_Second_Mother_(2015_film)	http://www.imdb.com/title/tt3742378/	tt3742378	False	http://www.rottentomatoes.com/m/que_horas_ela_volta	False	http://www.metacritic.com/movie/the-second-mother	False	https://www.boxofficemojo.com/title/tt3742378/
Advantageous	https://en.wikipedia.org/wiki/Advantageous	http://www.imdb.com/title/tt3090670/	tt3090670	False	http://www.rottentomatoes.com/m/advantageous/	False	http://www.metacritic.com/movie/advantageous	False	https://www.boxofficemojo.com/title/tt3090670/
Brooklyn	https://en.wikipedia.org/wiki/Brooklyn_(film)	http://www.imdb.com/title/tt2381111/	tt2381111	False	http://www.rottentomatoes.com/m/brooklyn	False	http://www.metacritic.com/movie/brooklyn	False	https://www.boxofficemojo.com/title/tt2381111/
I'll See You In My Dreams	https://en.wikipedia.org/wiki/I%27ll_See_You_in_My_Dreams_(2015_film)	http://www.imdb.com/title/tt3236120/	tt3236120	False	http://www.rottentomatoes.com/m/ill_see_you_in_my_dreams	False	http://www.metacritic.com/movie/ill-see-you-in-my-dreams	False	https://www.boxofficemojo.com/title/tt3236120/
Jupiter Ascending	https://en.wikipedia.org/wiki/Jupiter_Ascending	http://www.imdb.com/title/tt1617661/	tt1617661	False	http://www.rottentomatoes.com/m/jupiter_ascending_2014	False	http://www.metacritic.com/movie/jupiter-ascending	False	https://www.boxofficemojo.com/title/tt1617661/
Timbuktu	https://en.wikipedia.org/wiki/Timbuktu_(2014_film)	http://www.imdb.com/title/tt3409392/	tt3409392	False	https://www.rottentomatoes.com/m/timbuktu_2015	False	http://www.metacritic.com/movie/timbuktu	False	https://www.boxofficemojo.com/title/tt3409392/
Alien Outpost	https://en.wikipedia.org/wiki/Outpost_37	http://www.imdb.com/title/tt2474972/	tt2474972	False	https://www.rottentomatoes.com/m/alien_outpost	False	http://www.metacritic.com/movie/alien-outpost	False	https://www.boxofficemojo.com/title/tt2474972/
Black or White	https://en.wikipedia.org/wiki/Black_or_White_(film)	http://www.imdb.com/title/tt2883434/	tt2883434	False	http://www.rottentomatoes.com/m/black_or_white	False	http://www.metacritic.com/movie/black-or-white	False	https://www.boxofficemojo.com/title/tt2883434/
The Loft	https://en.wikipedia.org/wiki/The_Loft_(film)	http://www.imdb.com/title/tt1850397/	tt1850397	False	http://www.rottentomatoes.com/m/the_loft	False	http://www.metacritic.com/movie/the-loft	False	https://www.boxofficemojo.com/title/tt1850397/
Project Almanac	https://en.wikipedia.org/wiki/Project_Almanac	http://www.imdb.com/title/tt2436386/	tt2436386	False	http://www.rottentomatoes.com/m/project_almanac	False	http://www.metacritic.com/movie/project-almanac	False	https://www.boxofficemojo.com/title/tt2436386/
Running Man	https://en.wikipedia.org/wiki/Running_Man_(2015_film)	https://www.imdb.com/title/tt4325992/	tt4325992	False	https://www.rottentomatoes.com/m/running_man_2015	False	http://www.metacritic.com/movie/running-man	False	https://www.boxofficemojo.com/title/tt4325992/
45 Years	https://en.wikipedia.org/wiki/45_Years	http://www.imdb.com/title/tt3544082/	tt3544082	False	http://www.rottentomatoes.com/m/45_years	False	http://www.metacritic.com/movie/45-years	False	https://www.boxofficemojo.com/title/tt3544082/
Love, Rosie	https://en.wikipedia.org/wiki/Love,_Rosie_(film)	http://www.imdb.com/title/tt1638002/	tt1638002	False	http://www.rottentomatoes.com/m/love_rosie	False	http://www.metacritic.com/movie/love-rosie	False	https://www.boxofficemojo.com/title/tt1638002/
Old Fashioned	https://en.wikipedia.org/wiki/Old_Fashioned_(film)	http://www.imdb.com/title/tt2048824/	tt2048824	False	http://www.rottentomatoes.com/m/old_fashioned/	False	http://www.metacritic.com/movie/old-fashioned	False	https://www.boxofficemojo.com/title/tt2048824/
The SpongeBob Movie: Sponge Out of Water	https://en.wikipedia.org/wiki/The_SpongeBob_Movie:_Sponge_Out_of_Water	http://www.imdb.com/title/tt2279373/	tt2279373	False	http://www.rottentomatoes.com/m/the_spongebob_movie_sponge_out_of_water	False	http://www.metacritic.com/movie/the-spongebob-movie-sponge-out-of-water	False	https://www.boxofficemojo.com/title/tt2279373/
Ixcanul	https://en.wikipedia.org/wiki/Ixcanul	http://www.imdb.com/title/tt4135844/	tt4135844	False	https://www.rottentomatoes.com/m/ixcanul	False	http://www.metacritic.com/movie/ixcanul	False	https://www.boxofficemojo.com/title/tt4135844/
Queen of Earth	https://en.wikipedia.org/wiki/Queen_of_Earth	http://www.imdb.com/title/tt3993894/	tt3993894	False	http://www.rottentomatoes.com/m/queen_of_earth/	False	http://www.metacritic.com/movie/queen-of-earth	False	https://www.boxofficemojo.com/title/tt3993894/
The Club	https://en.wikipedia.org/wiki/The_Club_(2015_film)	http://www.imdb.com/title/tt4375438/	tt4375438	False	http://www.rottentomatoes.com/m/the_club_2016	False	http://www.metacritic.com/movie/the-club	False	https://www.boxofficemojo.com/title/tt4375438/
Fifty Shades of Grey	https://en.wikipedia.org/wiki/Fifty_Shades_of_Grey_(film)	http://www.imdb.com/title/tt2322441/	tt2322441	False	http://www.rottentomatoes.com/m/fifty_shades_of_grey	False	http://www.metacritic.com/movie/fifty-shades-of-grey	False	https://www.boxofficemojo.com/title/tt2322441/
Life	https://en.wikipedia.org/wiki/Life_(2015_film)	http://www.imdb.com/title/tt2948840/	tt2948840	False	http://www.rottentomatoes.com/m/life_2014	False	http://www.metacritic.com/movie/life-2015	False	https://www.boxofficemojo.com/title/tt2948840/
Accidental Love	https://en.wikipedia.org/wiki/Accidental_Love	http://www.imdb.com/title/tt1137470/	tt1137470	False	http://www.rottentomatoes.com/m/accidental_love	False	http://www.metacritic.com/movie/accidental-love	False	https://www.boxofficemojo.com/title/tt1137470/
Aferim!	https://en.wikipedia.org/wiki/Aferim!	http://www.imdb.com/title/tt4374460/	tt4374460	False	http://www.rottentomatoes.com/m/aferim	False	http://www.metacritic.com/movie/aferim!	False	https://www.boxofficemojo.com/title/tt4374460/
The Duff	https://en.wikipedia.org/wiki/The_Duff	http://www.imdb.com/title/tt1666801/	tt1666801	False	http://www.rottentomatoes.com/m/the_duff	False	http://www.metacritic.com/movie/the-duff	False	https://www.boxofficemojo.com/title/tt1666801/
Cinderella	https://en.wikipedia.org/wiki/Cinderella_(2015_Disney_film)	http://www.imdb.com/title/tt1661199/	tt1661199	False	http://www.rottentomatoes.com/m/cinderella_2013	False	http://www.metacritic.com/movie/cinderella	False	https://www.boxofficemojo.com/title/tt1661199/
Jackpot	https://en.wikipedia.org/wiki/Jackpot_(2015_film)	http://www.imdb.com/title/tt4320966/	tt4320966	False	https://www.rottentomatoes.com/m/jackpot_2015	False	http://www.metacritic.com/movie/jackpot	False	https://www.boxofficemojo.com/title/tt4320966/
The Last Five Years	https://en.wikipedia.org/wiki/The_Last_Five_Years_(film)	http://www.imdb.com/title/tt2474024/	tt2474024	False	http://www.rottentomatoes.com/m/the_last_5_years	False	http://www.metacritic.com/movie/the-last-five-years	False	https://www.boxofficemojo.com/title/tt2474024/
Wolf Totem	https://en.wikipedia.org/wiki/Wolf_Totem_(film)	http://www.imdb.com/title/tt2909116/	tt2909116	False	http://www.rottentomatoes.com/m/wolf_totem	False	http://www.metacritic.com/movie/wolf-totem	False	https://www.boxofficemojo.com/title/tt2909116/
Zhong Kui: Snow Girl and the Dark Crystal	https://en.wikipedia.org/wiki/Zhong_Kui:_Snow_Girl_and_the_Dark_Crystal	http://www.imdb.com/title/tt3585004/	tt3585004	False	https://www.rottentomatoes.com/m/zhong_kui_snow_girl_and_the_dark_crystal	False	https://www.metacritic.com/movie/snow-girl-and-the-dark-crystal	False	https://www.boxofficemojo.com/title/tt3585004/
Hot Tub Time Machine 2	https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine_2	http://www.imdb.com/title/tt2637294/	tt2637294	False	http://www.rottentomatoes.com/m/hot_tub_time_machine_2	False	http://www.metacritic.com/movie/hot-tub-time-machine-2	False	https://www.boxofficemojo.com/title/tt2637294/
McFarland, USA	https://en.wikipedia.org/wiki/McFarland,_USA	http://www.imdb.com/title/tt2097298/	tt2097298	False	http://www.rottentomatoes.com/m/mcfarland_usa/	False	http://www.metacritic.com/movie/mcfarland-usa	False	https://www.boxofficemojo.com/title/tt2097298/
Focus	https://en.wikipedia.org/wiki/Focus_(2015_film)	http://www.imdb.com/title/tt2381941/	tt2381941	False	http://www.rottentomatoes.com/m/focus_2014	False	http://www.metacritic.com/movie/focus-2015	False	https://www.boxofficemojo.com/title/tt2381941/
The Second Best Exotic Marigold Hotel	https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel	http://www.imdb.com/title/tt2555736/	tt2555736	False	http://www.rottentomatoes.com/m/the_second_best_exotic_marigold_hotel/	False	http://www.metacritic.com/movie/the-second-best-exotic-marigold-hotel	False	https://www.boxofficemojo.com/title/tt2555736/
A la mala	https://en.wikipedia.org/wiki/A_la_mala	http://www.imdb.com/title/tt4357170/	tt4357170	False	http://www.rottentomatoes.com/m/a_la_mala	False	http://www.metacritic.com/movie/a-la-mala	False	https://www.boxofficemojo.com/title/tt4357170/
The Lazarus Effect	https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film)	http://www.imdb.com/title/tt2918436/	tt2918436	False	http://www.rottentomatoes.com/m/the_lazarus_effect	False	http://www.metacritic.com/movie/the-lazarus-effect	False	https://www.boxofficemojo.com/title/tt2918436/
Chappie	https://en.wikipedia.org/wiki/Chappie_(film)	http://www.imdb.com/title/tt1823672/	tt1823672	False	http://www.rottentomatoes.com/m/chappie	False	http://www.metacritic.com/movie/chappie	False	https://www.boxofficemojo.com/title/tt1823672/
Road Hard	https://en.wikipedia.org/wiki/Road_Hard	http://www.imdb.com/title/tt3110770/	tt3110770	False	http://www.rottentomatoes.com/m/road_hard	False	http://www.metacritic.com/movie/road-hard	False	https://www.boxofficemojo.com/title/tt3110770/
Unfinished Business	https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film)	http://www.imdb.com/title/tt2358925/	tt2358925	False	http://www.rottentomatoes.com/m/unfinished_business_2015/	False	http://www.metacritic.com/movie/unfinished-business	False	https://www.boxofficemojo.com/title/tt2358925/
Home	https://en.wikipedia.org/wiki/Home_(2015_film)	http://www.imdb.com/title/tt2224026/	tt2224026	False	http://www.rottentomatoes.com/m/home_2015	False	http://www.metacritic.com/movie/home-2015	False	https://www.boxofficemojo.com/title/tt2224026/
The Fencer	https://en.wikipedia.org/wiki/The_Fencer	http://www.imdb.com/title/tt2534634/	tt2534634	False	http://www.rottentomatoes.com/m/the_fencer	False	http://www.metacritic.com/movie/the-fencer	False	https://www.boxofficemojo.com/title/tt2534634/
The Final Girls	https://en.wikipedia.org/wiki/The_Final_Girls	http://www.imdb.com/title/tt2118624/	tt2118624	False	http://www.rottentomatoes.com/m/The_Final_Girls	False	http://www.metacritic.com/movie/the-final-girls	False	https://www.boxofficemojo.com/title/tt2118624/
Run All Night	https://en.wikipedia.org/wiki/Run_All_Night_(film)	http://www.imdb.com/title/tt2199571/	tt2199571	False	http://www.rottentomatoes.com/m/run_all_night	False	http://www.metacritic.com/movie/run-all-night	False	https://www.boxofficemojo.com/title/tt2199571/
Suite FranÃ§aise	https://en.wikipedia.org/wiki/Suite_Fran%C3%A7aise_(film)	http://www.imdb.com/title/tt0900387/	tt0900387	False	http://www.rottentomatoes.com/m/suite_francaise	False	http://www.metacritic.com/movie/suite-franaaise	False	https://www.boxofficemojo.com/title/tt0900387/
Addicted to Fresno	https://en.wikipedia.org/wiki/Addicted_to_Fresno	http://www.imdb.com/title/tt4000870/	tt4000870	False	http://www.rottentomatoes.com/m/addicted_to_fresno	False	http://www.metacritic.com/movie/addicted-to-fresno	False	https://www.boxofficemojo.com/title/tt4000870/
Hello, My Name Is Doris	https://en.wikipedia.org/wiki/Hello,_My_Name_Is_Doris	http://www.imdb.com/title/tt3766394/	tt3766394	False	http://www.rottentomatoes.com/m/hello_my_name_is_doris/	False	http://www.metacritic.com/movie/hello-my-name-is-doris	False	https://www.boxofficemojo.com/title/tt3766394/
Trainwreck	https://en.wikipedia.org/wiki/Trainwreck_(film)	http://www.imdb.com/title/tt3152624/	tt3152624	False	http://www.rottentomatoes.com/m/trainwreck	False	http://www.metacritic.com/movie/trainwreck	False	https://www.boxofficemojo.com/title/tt3152624/
The Divergent Series: Insurgent	https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent	http://www.imdb.com/title/tt2908446/	tt2908446	False	http://www.rottentomatoes.com/m/insurgent	False	http://www.metacritic.com/movie/the-divergent-series-insurgent	False	https://www.boxofficemojo.com/title/tt2908446/
Danny Collins	https://en.wikipedia.org/wiki/Danny_Collins_(film)	http://www.imdb.com/title/tt1772288/	tt1772288	False	http://www.rottentomatoes.com/m/danny_collins/	False	http://www.metacritic.com/movie/danny-collins	False	https://www.boxofficemojo.com/title/tt1772288/
Do You Believe?	https://en.wikipedia.org/wiki/Do_You_Believe%3F_(film)	http://www.imdb.com/title/tt4056738/	tt4056738	False	http://www.rottentomatoes.com/m/do_you_believe	False	http://www.metacritic.com/movie/do-you-believe	False	https://www.boxofficemojo.com/title/tt4056738/
The Gunman	https://en.wikipedia.org/wiki/The_Gunman_(2015_film)	http://www.imdb.com/title/tt2515034/	tt2515034	False	http://www.rottentomatoes.com/m/the_gunman_2015	False	http://www.metacritic.com/movie/the-gunman	False	https://www.boxofficemojo.com/title/tt2515034/
Get Hard	https://en.wikipedia.org/wiki/Get_Hard	http://www.imdb.com/title/tt2561572/	tt2561572	False	http://www.rottentomatoes.com/m/get_hard	False	http://www.metacritic.com/movie/get-hard	False	https://www.boxofficemojo.com/title/tt2561572/
Furious 7	https://en.wikipedia.org/wiki/Furious_7	http://www.imdb.com/title/tt2820852/	tt2820852	False	http://www.rottentomatoes.com/m/furious_7/	False	http://www.metacritic.com/movie/furious-7	False	https://www.boxofficemojo.com/title/tt2820852/
Woman in Gold	https://en.wikipedia.org/wiki/Woman_in_Gold_(film)	https://www.imdb.com/title/tt2404425/	tt2404425	False	http://www.rottentomatoes.com/m/woman_in_gold	False	http://www.metacritic.com/movie/woman-in-gold	False	https://www.boxofficemojo.com/title/tt2404425/
Lambert & Stamp	https://en.wikipedia.org/wiki/Lambert_%26_Stamp	http://www.imdb.com/title/tt3458236/	tt3458236	False	http://www.rottentomatoes.com/m/lambert_and_stamp	False	http://www.metacritic.com/movie/lambert-stamp	False	https://www.boxofficemojo.com/title/tt3458236/
Last Knights	https://en.wikipedia.org/wiki/Last_Knights	http://www.imdb.com/title/tt2493486/	tt2493486	False	http://www.rottentomatoes.com/m/last_knights/	False	http://www.metacritic.com/movie/last-knights	False	https://www.boxofficemojo.com/title/tt2493486/
Dark Places	https://en.wikipedia.org/wiki/Dark_Places_(2015_film)	http://www.imdb.com/title/tt2402101/	tt2402101	False	http://www.rottentomatoes.com/m/dark_places_2015	False	http://www.metacritic.com/movie/dark-places	False	https://www.boxofficemojo.com/title/tt2402101/
Broken Horses	https://en.wikipedia.org/wiki/Broken_Horses	http://www.imdb.com/title/tt2503954/	tt2503954	False	http://www.rottentomatoes.com/m/broken_horses	False	http://www.metacritic.com/movie/broken-horses	False	https://www.boxofficemojo.com/title/tt2503954/
The Longest Ride	https://en.wikipedia.org/wiki/The_Longest_Ride_(film)	http://www.imdb.com/title/tt2726560/	tt2726560	False	http://www.rottentomatoes.com/m/the_longest_ride	False	http://www.metacritic.com/movie/the-longest-ride	False	https://www.boxofficemojo.com/title/tt2726560/
Infini	https://en.wikipedia.org/wiki/Infini	http://www.imdb.com/title/tt3327624/	tt3327624	False	https://www.rottentomatoes.com/m/infini_2015	False	http://www.metacritic.com/movie/infini	False	https://www.boxofficemojo.com/title/tt3327624/
Avengers: Age of Ultron	https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron	http://www.imdb.com/title/tt2395427/	tt2395427	False	http://www.rottentomatoes.com/m/marvels_the_avengers_2	False	http://www.metacritic.com/movie/avengers-age-of-ultron	False	https://www.boxofficemojo.com/title/tt2395427/
Mia Madre	https://en.wikipedia.org/wiki/Mia_Madre	http://www.imdb.com/title/tt3013610/	tt3013610	False	http://www.rottentomatoes.com/m/mia_madre	False	http://www.metacritic.com/movie/mia-madre	False	https://www.boxofficemojo.com/title/tt3013610/
Far from the Madding Crowd	https://en.wikipedia.org/wiki/Far_from_the_Madding_Crowd_(2015_film)	http://www.imdb.com/title/tt2935476/	tt2935476	False	http://www.rottentomatoes.com/m/far_from_the_madding_crowd_2014	False	http://www.metacritic.com/movie/far-from-the-madding-crowd	False	https://www.boxofficemojo.com/title/tt2935476/
Paul Blart: Mall Cop 2	https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop_2	http://www.imdb.com/title/tt3450650/	tt3450650	False	http://www.rottentomatoes.com/m/paul_blart_mall_cop_2	False	http://www.metacritic.com/movie/paul-blart-mall-cop-2	False	https://www.boxofficemojo.com/title/tt3450650/
Child 44	https://en.wikipedia.org/wiki/Child_44_(film)	http://www.imdb.com/title/tt1014763/	tt1014763	False	http://www.rottentomatoes.com/m/child_44	False	http://www.metacritic.com/movie/child-44	False	https://www.boxofficemojo.com/title/tt1014763/
Monkey Kingdom	https://en.wikipedia.org/wiki/Monkey_Kingdom	http://www.imdb.com/title/tt3660770/	tt3660770	False	http://www.rottentomatoes.com/m/monkey_kingdom/	False	http://www.metacritic.com/movie/monkey-kingdom	False	https://www.boxofficemojo.com/title/tt3660770/
True Story	https://en.wikipedia.org/wiki/True_Story_(film)	http://www.imdb.com/title/tt2273657/	tt2273657	False	http://www.rottentomatoes.com/m/true_story_2014	False	http://www.metacritic.com/movie/true-story	False	https://www.boxofficemojo.com/title/tt2273657/
Kidnapping Freddy Heineken	https://en.wikipedia.org/wiki/Kidnapping_Freddy_Heineken	http://www.imdb.com/title/tt2917388/	tt2917388	False	http://www.rottentomatoes.com/m/kidnapping_mr_heineken	False	http://www.metacritic.com/movie/kidnapping-mr-heineken	False	https://www.boxofficemojo.com/title/tt2917388/
