Title	Wikipedia Link	IMDB Link	IMDB ID	Mismatched IMDB	Rotten Tomatoes Link	Mismatched Rotten Tomatoes	Metacritic Link	Mismatched Metacritic	Box Office Mojo Link
Devil's Due	https://en.wikipedia.org/wiki/Devil%27s_Due_(film)	http://www.imdb.com/title/tt2752758/	tt2752758	False	http://www.rottentomatoes.com/m/devils_due	False	http://www.metacritic.com/movie/devils-due	False	https://www.boxofficemojo.com/title/tt2752758/
Fishing Without Nets	https://en.wikipedia.org/wiki/Fishing_Without_Nets_(2014_film)	http://www.imdb.com/title/tt3469718/	tt3469718	False	http://www.rottentomatoes.com/m/fishing_without_nets_2013	False	http://www.metacritic.com/movie/fishing-without-nets	False	https://www.boxofficemojo.com/title/tt3469718/
Frank	https://en.wikipedia.org/wiki/Frank_(film)	http://www.imdb.com/title/tt1605717/	tt1605717	False	http://www.rottentomatoes.com/m/frank_2014	False	http://www.metacritic.com/movie/frank	False	https://www.boxofficemojo.com/title/tt1605717/
Freezer	https://en.wikipedia.org/wiki/Freezer_(film)	http://www.imdb.com/title/tt2325002/	tt2325002	False	http://www.rottentomatoes.com/m/freezer_2014	False	http://www.metacritic.com/movie/freezer	False	https://www.boxofficemojo.com/title/tt2325002/
The Guest	https://en.wikipedia.org/wiki/The_Guest_(film)	http://www.imdb.com/title/tt2980592/	tt2980592	False	http://www.rottentomatoes.com/m/the_guest_2014	False	http://www.metacritic.com/movie/the-guest	False	https://www.boxofficemojo.com/title/tt2980592/
Hellion	https://en.wikipedia.org/wiki/Hellion_(film)	http://www.imdb.com/title/tt3186318/	tt3186318	False	http://www.rottentomatoes.com/m/hellion_2012	False	http://www.metacritic.com/movie/hellion	False	https://www.boxofficemojo.com/title/tt3186318/
Laggies	https://en.wikipedia.org/wiki/Laggies	http://www.imdb.com/title/tt2034031/	tt2034031	False	http://www.rottentomatoes.com/m/laggies	False	http://www.metacritic.com/movie/laggies	False	https://www.boxofficemojo.com/title/tt2034031/
Like Father, Like Son	https://en.wikipedia.org/wiki/Like_Father,_Like_Son_(2013_film)	http://www.imdb.com/title/tt2331143/	tt2331143	False	http://www.rottentomatoes.com/m/like_father_like_son_2013	False	http://www.metacritic.com/movie/like-father-like-son	False	https://www.boxofficemojo.com/title/tt2331143/
Obvious Child	https://en.wikipedia.org/wiki/Obvious_Child	http://www.imdb.com/title/tt2910274/	tt2910274	False	http://www.rottentomatoes.com/m/Obvious_Child	False	http://www.metacritic.com/movie/obvious-child	False	https://www.boxofficemojo.com/title/tt2910274/
Ride Along	https://en.wikipedia.org/wiki/Ride_Along_(film)	http://www.imdb.com/title/tt1408253/	tt1408253	False	http://www.rottentomatoes.com/m/ride_along_2014	False	http://www.metacritic.com/movie/ride-along	False	https://www.boxofficemojo.com/title/tt1408253/
Summer in February	https://en.wikipedia.org/wiki/Summer_in_February	http://www.imdb.com/title/tt2184287/	tt2184287	False	http://www.rottentomatoes.com/m/summer_in_february	False	http://www.metacritic.com/movie/summer-in-february	False	https://www.boxofficemojo.com/title/tt2184287/
Alive Inside: A Story of Music and Memory	https://en.wikipedia.org/wiki/Alive_Inside:_A_Story_of_Music_and_Memory	http://www.imdb.com/title/tt2593392/	tt2593392	False	http://www.rottentomatoes.com/m/alive_inside_a_story_of_music_and_memory	False	http://www.metacritic.com/movie/alive-inside-2014	False	https://www.boxofficemojo.com/title/tt2593392/
Appropriate Behavior	https://en.wikipedia.org/wiki/Appropriate_Behavior	http://www.imdb.com/title/tt3077108/	tt3077108	False	http://www.rottentomatoes.com/m/appropriate_behavior	False	http://www.metacritic.com/movie/appropriate-behavior	False	https://www.boxofficemojo.com/title/tt3077108/
The Better Angels	https://en.wikipedia.org/wiki/The_Better_Angels_(film)	http://www.imdb.com/title/tt2316868/	tt2316868	False	http://www.rottentomatoes.com/m/the_better_angels_2013	False	http://www.metacritic.com/movie/the-better-angels	False	https://www.boxofficemojo.com/title/tt2316868/
The Case Against 8	https://en.wikipedia.org/wiki/The_Case_Against_8	http://www.imdb.com/title/tt3264024/	tt3264024	False	https://www.rottentomatoes.com/m/the_case_against_8	False	http://www.metacritic.com/movie/the-case-against-8	False	https://www.boxofficemojo.com/title/tt3264024/
Dear White People	https://en.wikipedia.org/wiki/Dear_White_People	http://www.imdb.com/title/tt2235108/	tt2235108	False	http://www.rottentomatoes.com/m/dear_white_people_2013	False	http://www.metacritic.com/movie/dear-white-people	False	https://www.boxofficemojo.com/title/tt2235108/
Difret	https://en.wikipedia.org/wiki/Difret	http://www.imdb.com/title/tt2611390/	tt2611390	False	http://www.rottentomatoes.com/m/difret	False	http://www.metacritic.com/movie/difret	False	https://www.boxofficemojo.com/title/tt2611390/
Drunktown's Finest	https://en.wikipedia.org/wiki/Drunktown%27s_Finest	http://www.imdb.com/title/tt3091286/	tt3091286	False	http://www.rottentomatoes.com/m/drunktowns_finest	False	http://www.metacritic.com/movie/drunktowns-finest	False	https://www.boxofficemojo.com/title/tt3091286/
God Help the Girl	https://en.wikipedia.org/wiki/God_Help_the_Girl_(film)	http://www.imdb.com/title/tt2141751/	tt2141751	False	http://www.rottentomatoes.com/m/god_help_the_girl	False	http://www.metacritic.com/movie/god-help-the-girl	False	https://www.boxofficemojo.com/title/tt2141751/
I Origins	https://en.wikipedia.org/wiki/I_Origins	http://www.imdb.com/title/tt2884206/	tt2884206	False	http://www.rottentomatoes.com/m/i_origins	False	http://www.metacritic.com/movie/i-origins	False	https://www.boxofficemojo.com/title/tt2884206/
Love Is Strange	https://en.wikipedia.org/wiki/Love_Is_Strange_(film)	http://www.imdb.com/title/tt2639344/	tt2639344	False	http://www.rottentomatoes.com/m/love_is_strange_2014	False	http://www.metacritic.com/movie/love-is-strange	False	https://www.boxofficemojo.com/title/tt2639344/
Wish I Was Here	https://en.wikipedia.org/wiki/Wish_I_Was_Here	http://www.imdb.com/title/tt2870708/	tt2870708	False	http://www.rottentomatoes.com/m/wish_i_was_here	False	http://www.metacritic.com/movie/wish-i-was-here	False	https://www.boxofficemojo.com/title/tt2870708/
Young Ones	https://en.wikipedia.org/wiki/Young_Ones_(film)	http://www.imdb.com/title/tt2693664/	tt2693664	False	http://www.rottentomatoes.com/m/young_ones_2014/	False	http://www.metacritic.com/movie/young-ones	False	https://www.boxofficemojo.com/title/tt2693664/
Boyhood	https://en.wikipedia.org/wiki/Boyhood_(film)	http://www.imdb.com/title/tt1065073/	tt1065073	False	http://www.rottentomatoes.com/m/boyhood	False	http://www.metacritic.com/movie/boyhood	False	https://www.boxofficemojo.com/title/tt1065073/
Calvary	https://en.wikipedia.org/wiki/Calvary_(2014_film)	http://www.imdb.com/title/tt2234003/	tt2234003	False	http://www.rottentomatoes.com/m/calvary_2013/	False	http://www.metacritic.com/movie/calvary	False	https://www.boxofficemojo.com/title/tt2234003/
Dead Snow: Red vs. Dead	https://en.wikipedia.org/wiki/Dead_Snow:_Red_vs._Dead	http://www.imdb.com/title/tt2832470/	tt2832470	False	http://www.rottentomatoes.com/m/dead_snow_2_red_vs_dead	False	http://www.metacritic.com/movie/dead-snow-2-red-vs-dead	False	https://www.boxofficemojo.com/title/tt2832470/
A Most Wanted Man	https://en.wikipedia.org/wiki/A_Most_Wanted_Man_(film)	http://www.imdb.com/title/tt1972571/	tt1972571	False	http://www.rottentomatoes.com/m/a_most_wanted_man	False	http://www.metacritic.com/movie/a-most-wanted-man	False	https://www.boxofficemojo.com/title/tt1972571/
20,000 Days on Earth	https://en.wikipedia.org/wiki/20,000_Days_on_Earth	http://www.imdb.com/title/tt2920540/	tt2920540	False	http://www.rottentomatoes.com/m/20000_days_on_earth	False	http://www.metacritic.com/movie/20000-days-on-earth	False	https://www.boxofficemojo.com/title/tt2920540/
The Signal	https://en.wikipedia.org/wiki/The_Signal_(2014_film)	http://www.imdb.com/title/tt2910814/	tt2910814	False	http://www.rottentomatoes.com/m/the_signal_2014	False	http://www.metacritic.com/movie/the-signal-2014	False	https://www.boxofficemojo.com/title/tt2910814/
The Trip to Italy	https://en.wikipedia.org/wiki/The_Trip_to_Italy	http://www.imdb.com/title/tt2967006/	tt2967006	False	http://www.rottentomatoes.com/m/the_trip_to_italy_2014	False	http://www.metacritic.com/movie/the-trip-to-italy	False	https://www.boxofficemojo.com/title/tt2967006/
The One I Love	https://en.wikipedia.org/wiki/The_One_I_Love_(film)	http://www.imdb.com/title/tt2756032/	tt2756032	False	http://www.rottentomatoes.com/m/the_one_i_love	False	http://www.metacritic.com/movie/the-one-i-love	False	https://www.boxofficemojo.com/title/tt2756032/
The Raid 2	https://en.wikipedia.org/wiki/The_Raid_2	http://www.imdb.com/title/tt2265171/	tt2265171	False	http://www.rottentomatoes.com/m/the_raid_2/	False	http://www.metacritic.com/movie/the-raid-2	False	https://www.boxofficemojo.com/title/tt2265171/
24 Exposures	https://en.wikipedia.org/wiki/24_Exposures	http://www.imdb.com/title/tt2082156/	tt2082156	False	http://www.rottentomatoes.com/m/24_exposures	False	http://www.metacritic.com/movie/24-exposures	False	https://www.boxofficemojo.com/title/tt2082156/
Gimme Shelter	https://en.wikipedia.org/wiki/Gimme_Shelter_(2013_film)	http://www.imdb.com/title/tt1657510/	tt1657510	False	http://www.rottentomatoes.com/m/gimme_shelter_2014	False	http://www.metacritic.com/movie/gimme-shelter-2014	False	https://www.boxofficemojo.com/title/tt1657510/
Gloria	https://en.wikipedia.org/wiki/Gloria_(2013_film)	http://www.imdb.com/title/tt2425486/	tt2425486	False	http://www.rottentomatoes.com/m/771363612	False	http://www.metacritic.com/movie/gloria-2013	False	https://www.boxofficemojo.com/title/tt2425486/
I, Frankenstein	https://en.wikipedia.org/wiki/I,_Frankenstein	http://www.imdb.com/title/tt1418377/	tt1418377	False	http://www.rottentomatoes.com/m/i_frankenstein	False	http://www.metacritic.com/movie/i-frankenstein	False	https://www.boxofficemojo.com/title/tt1418377/
Jai Ho	https://en.wikipedia.org/wiki/Jai_Ho_(film)	http://www.imdb.com/title/tt1188982/	tt1188982	False	http://www.rottentomatoes.com/m/jai_ho	False	http://www.metacritic.com/movie/jai-ho	False	https://www.boxofficemojo.com/title/tt1188982/
Run & Jump	https://en.wikipedia.org/wiki/Run_%26_Jump	http://www.imdb.com/title/tt2343158/	tt2343158	False	https://www.rottentomatoes.com/m/run_and_jump_2013	False	http://www.metacritic.com/movie/run-jump	False	https://www.boxofficemojo.com/title/tt2343158/
Non-Stop	https://en.wikipedia.org/wiki/Non-Stop_(film)	http://www.imdb.com/title/tt2024469/	tt2024469	False	http://www.rottentomatoes.com/m/non_stop_2013	False	http://www.metacritic.com/movie/non-stop-2014	False	https://www.boxofficemojo.com/title/tt2024469/
That Awkward Moment	https://en.wikipedia.org/wiki/That_Awkward_Moment	http://www.imdb.com/title/tt1800246/	tt1800246	False	http://www.rottentomatoes.com/m/that_awkward_moment/	False	http://www.metacritic.com/movie/that-awkward-moment	False	https://www.boxofficemojo.com/title/tt1800246/
RoboCop	https://en.wikipedia.org/wiki/RoboCop_(2014_film)	http://www.imdb.com/title/tt1234721/	tt1234721	False	http://www.rottentomatoes.com/m/1200731-robocop	False	http://www.metacritic.com/movie/robocop-2013	False	https://www.boxofficemojo.com/title/tt1234721/
Best Night Ever	https://en.wikipedia.org/wiki/Best_Night_Ever	http://www.imdb.com/title/tt2499414/	tt2499414	False	http://www.rottentomatoes.com/m/best_night_ever/	False	http://www.metacritic.com/movie/best-night-ever	False	https://www.boxofficemojo.com/title/tt2499414/
Labor Day	https://en.wikipedia.org/wiki/Labor_Day_(film)	http://www.imdb.com/title/tt1967545/	tt1967545	False	http://www.rottentomatoes.com/m/labor_day_2013	False	http://www.metacritic.com/movie/labor-day-2013	False	https://www.boxofficemojo.com/title/tt1967545/
Noble	https://en.wikipedia.org/wiki/Noble_(film)	http://www.imdb.com/title/tt2626090/	tt2626090	False	http://www.rottentomatoes.com/m/noble_2014	False	http://www.metacritic.com/movie/noble	False	https://www.boxofficemojo.com/title/tt2626090/
The Lego Movie	https://en.wikipedia.org/wiki/The_Lego_Movie	http://www.imdb.com/title/tt1490017/	tt1490017	False	http://www.rottentomatoes.com/m/the_lego_movie	False	http://www.metacritic.com/movie/the-lego-movie	False	https://www.boxofficemojo.com/title/tt1490017/
Barefoot	https://en.wikipedia.org/wiki/Barefoot_(2014_film)	http://www.imdb.com/title/tt2355495/	tt2355495	False	http://www.rottentomatoes.com/m/barefoot_2014/	False	http://www.metacritic.com/movie/barefoot	False	https://www.boxofficemojo.com/title/tt2355495/
The Grand Budapest Hotel	https://en.wikipedia.org/wiki/The_Grand_Budapest_Hotel	http://www.imdb.com/title/tt2278388/	tt2278388	False	http://www.rottentomatoes.com/m/the_grand_budapest_hotel	False	http://www.metacritic.com/movie/the-grand-budapest-hotel	False	https://www.boxofficemojo.com/title/tt2278388/
71	https://en.wikipedia.org/wiki/%2771_(film)	http://www.imdb.com/title/tt2614684/	tt2614684	False	http://www.rottentomatoes.com/m/71_2014	False	http://www.metacritic.com/movie/71	False	https://www.boxofficemojo.com/title/tt2614684/
The Monuments Men	https://en.wikipedia.org/wiki/The_Monuments_Men	http://www.imdb.com/title/tt2177771/	tt2177771	False	http://www.rottentomatoes.com/m/the_monuments_men	False	http://www.metacritic.com/movie/the-monuments-men	False	https://www.boxofficemojo.com/title/tt2177771/
Mr. Peabody & Sherman	https://en.wikipedia.org/wiki/Mr._Peabody_%26_Sherman	http://www.imdb.com/title/tt0864835/	tt0864835	False	http://www.rottentomatoes.com/m/mr_peabody_and_sherman	False	http://www.metacritic.com/movie/mr-peabody-sherman	False	https://www.boxofficemojo.com/title/tt0864835/
Two Men in Town	https://en.wikipedia.org/wiki/Two_Men_in_Town_(2014_film)	http://www.imdb.com/title/tt2258285/	tt2258285	False	http://www.rottentomatoes.com/m/two_men_in_town_2015	False	http://www.metacritic.com/movie/two-men-in-town	False	https://www.boxofficemojo.com/title/tt2258285/
Vampire Academy	https://en.wikipedia.org/wiki/Vampire_Academy_(film)	http://www.imdb.com/title/tt1686821/	tt1686821	False	http://www.rottentomatoes.com/m/vampire_academy	False	http://www.metacritic.com/movie/vampire-academy	False	https://www.boxofficemojo.com/title/tt1686821/
A Long Way Down	https://en.wikipedia.org/wiki/A_Long_Way_Down_(film)	http://www.imdb.com/title/tt0458413/	tt0458413	False	http://www.rottentomatoes.com/m/a_long_way_down/	False	http://www.metacritic.com/movie/a-long-way-down	False	https://www.boxofficemojo.com/title/tt0458413/
About Last Night	https://en.wikipedia.org/wiki/About_Last_Night_(2014_film)	http://www.imdb.com/title/tt1826590/	tt1826590	False	https://www.rottentomatoes.com/m/about_last_night_2014	False	http://www.metacritic.com/movie/about-last-night	False	https://www.boxofficemojo.com/title/tt1826590/
The Two Faces of January	https://en.wikipedia.org/wiki/The_Two_Faces_of_January_(film)	http://www.imdb.com/title/tt1976000/	tt1976000	False	http://www.rottentomatoes.com/m/the_two_faces_of_january	False	http://www.metacritic.com/movie/the-two-faces-of-january	False	https://www.boxofficemojo.com/title/tt1976000/
3 Days to Kill	https://en.wikipedia.org/wiki/3_Days_to_Kill	http://www.imdb.com/title/tt2172934/	tt2172934	False	http://www.rottentomatoes.com/m/3_days_to_kill	False	http://www.metacritic.com/movie/3-days-to-kill	False	https://www.boxofficemojo.com/title/tt2172934/
Beauty and the Beast	https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(2014_film)	http://www.imdb.com/title/tt2316801/	tt2316801	False	http://www.rottentomatoes.com/m/beauty_and_the_beast_2014	False	http://www.metacritic.com/movie/beauty-and-the-beast-2014	False	https://www.boxofficemojo.com/title/tt2316801/
CÃ©sar ChÃ¡vez	https://en.wikipedia.org/wiki/C%C3%A9sar_Ch%C3%A1vez_(film)	http://www.imdb.com/title/tt1621046/	tt1621046	False	http://www.rottentomatoes.com/m/cesar_chavez_an_american_hero	False	http://www.metacritic.com/movie/cesar-chavez	False	https://www.boxofficemojo.com/title/tt1621046/
Winter's Tale	https://en.wikipedia.org/wiki/Winter%27s_Tale_(film)	http://www.imdb.com/title/tt1837709/	tt1837709	False	http://www.rottentomatoes.com/m/winters_tale_2014	False	http://www.metacritic.com/movie/winters-tale	False	https://www.boxofficemojo.com/title/tt1837709/
Cuban Fury	https://en.wikipedia.org/wiki/Cuban_Fury	http://www.imdb.com/title/tt2390237/	tt2390237	False	http://www.rottentomatoes.com/m/cuban_fury_2013	False	http://www.metacritic.com/movie/cuban-fury	False	https://www.boxofficemojo.com/title/tt2390237/
Endless Love	https://en.wikipedia.org/wiki/Endless_Love_(2014_film)	http://www.imdb.com/title/tt2318092/	tt2318092	False	http://www.rottentomatoes.com/m/endless_love_2014	False	http://www.metacritic.com/movie/endless-love	False	https://www.boxofficemojo.com/title/tt2318092/
Gunday	https://en.wikipedia.org/wiki/Gunday	http://www.imdb.com/title/tt2574698/	tt2574698	False	http://www.rottentomatoes.com/m/gunday/	False	http://www.metacritic.com/movie/gunday	False	https://www.boxofficemojo.com/title/tt2574698/
Pompeii	https://en.wikipedia.org/wiki/Pompeii_(film)	http://www.imdb.com/title/tt1921064/	tt1921064	False	http://www.rottentomatoes.com/m/pompeii_2013	False	http://www.metacritic.com/movie/pompeii	False	https://www.boxofficemojo.com/title/tt1921064/
Vengeance	https://en.wikipedia.org/wiki/Vengeance_(2014_film)	http://www.imdb.com/title/tt1485141/	tt1485141	False	https://www.rottentomatoes.com/m/vengeance	False	http://www.metacritic.com/movie/vengeance	False	https://www.boxofficemojo.com/title/tt1485141/
Repentance	https://en.wikipedia.org/wiki/Repentance_(2014_film)	http://www.imdb.com/title/tt2012665/	tt2012665	False	http://www.rottentomatoes.com/m/repentance_2014	False	http://www.metacritic.com/movie/repentance	False	https://www.boxofficemojo.com/title/tt2012665/
Son of God	https://en.wikipedia.org/wiki/Son_of_God_(film)	http://www.imdb.com/title/tt3210686/	tt3210686	False	http://www.rottentomatoes.com/m/son_of_god_2014	False	http://www.metacritic.com/movie/son-of-god	False	https://www.boxofficemojo.com/title/tt3210686/
300: Rise of an Empire	https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire	http://www.imdb.com/title/tt1253863/	tt1253863	False	http://www.rottentomatoes.com/m/300_rise_of_an_empire	False	http://www.metacritic.com/movie/300-rise-of-an-empire	False	https://www.boxofficemojo.com/title/tt1253863/
Chef	https://en.wikipedia.org/wiki/Chef_(2014_film)	http://www.imdb.com/title/tt2883512/	tt2883512	False	http://www.rottentomatoes.com/m/chef_2014	False	http://www.metacritic.com/movie/chef	False	https://www.boxofficemojo.com/title/tt2883512/
Neighbors	https://en.wikipedia.org/wiki/Neighbors_(2014_film)	http://www.imdb.com/title/tt2004420/	tt2004420	False	http://www.rottentomatoes.com/m/neighbors_2014	False	http://www.metacritic.com/movie/neighbors	False	https://www.boxofficemojo.com/title/tt2004420/
Predestination	https://en.wikipedia.org/wiki/Predestination_(film)	http://www.imdb.com/title/tt2397535/	tt2397535	False	http://www.rottentomatoes.com/m/predestination	False	http://www.metacritic.com/movie/predestination	False	https://www.boxofficemojo.com/title/tt2397535/
Faults	https://en.wikipedia.org/wiki/Faults_(film)	http://www.imdb.com/title/tt3021360/	tt3021360	False	http://www.rottentomatoes.com/m/faults	False	http://www.metacritic.com/movie/faults	False	https://www.boxofficemojo.com/title/tt3021360/
Vessel	https://en.wikipedia.org/wiki/Vessel_(film)	http://www.imdb.com/title/tt3311588/	tt3311588	False	https://www.rottentomatoes.com/m/vessel	False	http://www.metacritic.com/movie/vessel	False	https://www.boxofficemojo.com/title/tt3311588/
Before I Disappear	https://en.wikipedia.org/wiki/Before_I_Disappear	http://www.imdb.com/title/tt3060492/	tt3060492	False	http://www.rottentomatoes.com/m/before_i_disappear_2014	False	http://www.metacritic.com/movie/before-i-disappear	False	https://www.boxofficemojo.com/title/tt3060492/
Noah	https://en.wikipedia.org/wiki/Noah_(2014_film)	http://www.imdb.com/title/tt1959490/	tt1959490	False	http://www.rottentomatoes.com/m/noah_2014	False	http://www.metacritic.com/movie/noah	False	https://www.boxofficemojo.com/title/tt1959490/
Muppets Most Wanted	https://en.wikipedia.org/wiki/Muppets_Most_Wanted	http://www.imdb.com/title/tt2281587/	tt2281587	False	http://www.rottentomatoes.com/m/muppets_most_wanted	False	http://www.metacritic.com/movie/muppets-most-wanted	False	https://www.boxofficemojo.com/title/tt2281587/
Need for Speed	https://en.wikipedia.org/wiki/Need_for_Speed_(film)	http://www.imdb.com/title/tt2369135/	tt2369135	False	http://www.rottentomatoes.com/m/need_for_speed	False	http://www.metacritic.com/movie/need-for-speed	False	https://www.boxofficemojo.com/title/tt2369135/
Captain America: The Winter Soldier	https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier	http://www.imdb.com/title/tt1843866/	tt1843866	False	http://www.rottentomatoes.com/m/captain_america_the_winter_soldier_2014	False	http://www.metacritic.com/movie/captain-america-the-winter-soldier	False	https://www.boxofficemojo.com/title/tt1843866/
Bad Words	https://en.wikipedia.org/wiki/Bad_Words_(film)	http://www.imdb.com/title/tt2170299/	tt2170299	False	http://www.rottentomatoes.com/m/bad_words	False	http://www.metacritic.com/movie/bad-words	False	https://www.boxofficemojo.com/title/tt2170299/
Better Living Through Chemistry	https://en.wikipedia.org/wiki/Better_Living_Through_Chemistry_(film)	http://www.imdb.com/title/tt1609479/	tt1609479	False	http://www.rottentomatoes.com/m/better_living_through_chemistry	False	http://www.metacritic.com/movie/better-living-through-chemistry	False	https://www.boxofficemojo.com/title/tt1609479/
The Single Moms Club	https://en.wikipedia.org/wiki/The_Single_Moms_Club	http://www.imdb.com/title/tt2465140/	tt2465140	False	http://www.rottentomatoes.com/m/the_single_moms_club/	False	http://www.metacritic.com/movie/tyler-perrys-the-single-moms-club	False	https://www.boxofficemojo.com/title/tt2465140/
Veronica Mars	https://en.wikipedia.org/wiki/Veronica_Mars_(film)	http://www.imdb.com/title/tt2771372/	tt2771372	False	http://www.rottentomatoes.com/m/veronica_mars	False	http://www.metacritic.com/movie/veronica-mars	False	https://www.boxofficemojo.com/title/tt2771372/
Rob the Mob	https://en.wikipedia.org/wiki/Rob_the_Mob	http://www.imdb.com/title/tt2481480/	tt2481480	False	http://www.rottentomatoes.com/m/rob_the_mob	False	http://www.metacritic.com/movie/rob-the-mob	False	https://www.boxofficemojo.com/title/tt2481480/
Divergent	https://en.wikipedia.org/wiki/Divergent_(film)	http://www.imdb.com/title/tt1840309/	tt1840309	False	http://www.rottentomatoes.com/m/divergent	False	http://www.metacritic.com/movie/divergent	False	https://www.boxofficemojo.com/title/tt1840309/
Sabotage	https://en.wikipedia.org/wiki/Sabotage_(2014_film)	http://www.imdb.com/title/tt1742334/	tt1742334	False	http://www.rottentomatoes.com/m/sabotage_2012	False	http://www.metacritic.com/movie/sabotage	False	https://www.boxofficemojo.com/title/tt1742334/
Rio 2	https://en.wikipedia.org/wiki/Rio_2	http://www.imdb.com/title/tt2357291/	tt2357291	False	http://www.rottentomatoes.com/m/Rio_2	False	http://www.metacritic.com/movie/rio-2	False	https://www.boxofficemojo.com/title/tt2357291/
